title,url,date_published,snippet,body
Lithuania Blames Russia for Cyberattacks,https://www.nytimes.com/2022/06/27/world/europe/lithuania-russia-cyberattacks.html,2022-06-27T22:54:35Z,"Hackers have struck dozens of Lithuanian government and private organizations, according to a Lithuanian official.",Lithuania insists it has imposed no cargo ban and accuses Russia of lying.. It says it has restricted just 1 percent of the goods that pass by rail through Lithuanian territory in response to Europea… [+1213 chars]
"As Battles Rage, Ukraine Rejects Macron Plea not to ‘Humiliate’ Russia",https://www.nytimes.com/2022/06/04/world/europe/ukraine-macron-russia-izium.html,2022-06-04T16:55:03Z,"Amid reports of battlefield gains by Ukraine, an official angrily rejected Mr. Macron’s advice, saying it “can only humiliate France.”","But one thing Russia had already achieved was international isolation and a solidifying of the Western alliance against it. Jens Stoltenberg, NATOs secretary general, met Friday with Prime Minister S… [+1555 chars]"
G7 Leaders Work to Punish Russia Over Ukraine War,https://www.nytimes.com/2022/06/26/world/europe/ukraine-russia-war-g7.html,2022-06-26T20:59:03Z,"On the first day of their gathering, Group of 7 leaders moved to increase the economic pressure on Russia, but a missile attack on the Ukrainian capital made clear that Moscow is not backing down.","Janet L. Yellen, the American Treasury secretary, has privately been telling foreign leaders that the best way to achieve both goals would be to impose a so-called price cap on Russian oil sales to E… [+1307 chars]"
Live Updates: G7 to Seek Ban on Imports of Russian Gold,https://www.nytimes.com/live/2022/06/26/world/russia-ukraine-war-news,2022-06-26T08:16:22Z,"President Biden announced the move on Sunday, ahead of a summit that will focus on the war in Ukraine and the worsening global economy Russia targeted Ukraine’s capital, Kyiv, striking a residential building with missiles.","President Biden at a news conference after meetings with Group of 7 leaders at NATO headquarters in Brussels in March.Credit...Doug Mills/The New York Times
When President Biden met his Western alli… [+4257 chars]"
Here are the latest developments in the war in Ukraine.,https://www.nytimes.com/2022/05/30/world/europe/here-are-the-latest-developments-in-the-war-in-ukraine.html,2022-05-30T05:02:20Z,,"A day after fighting in Ukraine expanded on another front, with the military announcing a counteroffensive around the southern port city of Kherson, European leaders will be gathering in Brussels for… [+889 chars]"
"At NATO Summit in Madrid, Debates Underneath the Unity",https://www.nytimes.com/2022/06/27/world/europe/nato-summit-madrid-ukraine.html,2022-06-27T16:04:39Z,"The alliance is supporting Ukraine’s defense against Russia with money and arms, but its summit in Madrid this week will involve some difficult talks, including about where to put troops.","The issue is now more sensitive, with Moscow accusing Lithuania of blocking its rail shipments to its heavily armed enclave of Kaliningrad in line with E.U. sanctions against Russia, and threatening … [+1255 chars]"
Live Updates: Russia Fires Barrage of Rockets at Targets Across Ukraine,https://www.nytimes.com/live/2022/06/25/world/russia-ukraine-war-news,2022-06-25T10:51:05Z,Officials said the attacks included over 40 rockets fired from Belarusian airspace and appeared to hit mostly military targets. They came hours before President Vladimir V. Putin of Russia was to meet with Belarus’s leader.,"A heat and power plant in Berlin on Thursday. Germany may soon have to ration gas, as Russia has shown a willingness to cut off supplies to E.U. buyers.Credit...Clemens Bilan/EPA, via Shutterstock
B… [+3989 chars]"
"In Ukraine, Some Ethnic Hungarians Feel Ambivalence About the War",https://www.nytimes.com/2022/06/16/world/europe/ethnic-hungarians-ukraine-war.html,2022-06-16T04:01:09Z,"After Moscow’s invasion, some Ukrainians worry that divided loyalties within the country’s small ethnic Hungarian minority might make it susceptible to pro-Russia propaganda from Hungary.","TRANSCARPATHIA, Ukraine Beneath dark clouds unleashing a summer rain, officials in a southwestern Ukrainian border village gathered silently, slowly hanging wreaths on branches to commemorate the des… [+10296 chars]"
Putin’s Ukraine War Woke Up Europe,https://www.nytimes.com/2022/05/31/opinion/putin-europe-ukraine.html,2022-05-31T23:00:08Z,Europe is more united than ever in the wake of the Russian invasion of Ukraine.,"Whether we like it or not, added Fischer, modern Europe is now in a confrontational mode with Russia. Russia is no longer part of any European peace order. Theres been a complete loss of trust with P… [+2198 chars]"
Russia Is Down. But It’s Not Out.,https://www.nytimes.com/2022/06/02/opinion/russia-ukraine-war-nato.html,2022-06-02T09:08:06Z,"Despite its failures in Ukraine, we shouldn’t write Russia off.","But appearances can be deceptive. After all, many of the armys initial failures stemmed from Mr. Putins misplaced assumption that the war would be short and sharp: Russian troops were simply not prep… [+2500 chars]"
Russia and America Are Parting Ways,https://www.nytimes.com/2022/06/09/opinion/russia-america-culture-putin.html,2022-06-09T05:00:05Z,"The post-totalitarian dream of a peaceful, friendly future is over.","Yet somewhere along the way, the good will slowed. After expressing enthusiasm for Russias first post-Soviet president, Boris Yeltsin, Americas leaders found his K.G.B.-fashioned successor, Vladimir … [+3463 chars]"
How Putin Has Played His Energy Cards,https://www.nytimes.com/2022/05/31/opinion/ukraine-energy-war-europe-gas.html,2022-05-31T18:05:06Z,The energy realists Jason Bordoff and Meghan O’Sullivan explain why the Ukraine war means a very bumpy ride in the transition off of fossil fuels.,"At the more macro level, were all still commending one another for the unity that this crisis has brought both within Europe and in the trans-Atlantic community. But there are little cleavages emergi… [+3059 chars]"
"On Inflation and the Food Crisis, the World Can Work Together or Fall Apart",https://www.nytimes.com/2022/06/18/opinion/inflation-global-food-shortage-ukraine.html,2022-06-18T12:24:50Z,No single country can solve the problem of rising food and fuel costs.,"As is so often the case, it is the poorest countries that suffer the sharpest blow, and history shows that hunger can quickly turn lethal. Nigeria, Somalia, Ethiopia, Egypt and Yemen are already feel… [+2003 chars]"
Five Blunt Truths About the War in Ukraine,https://www.nytimes.com/2022/06/14/opinion/ukraine-war-putin.html,2022-06-14T23:00:08Z,It’s time for Biden to take greater risks for victory.,"But that cant happen in an artillery war when Russia can fire some 60,000 shells per day against the roughly 5,000 that the Ukrainians have said they can get off. Quantity, as the saying goes, has a … [+1226 chars]"
President Biden: What America Will and Will Not Do in Ukraine,https://www.nytimes.com/2022/05/31/opinion/biden-ukraine-strategy.html,2022-05-31T23:10:05Z,The U.S. will help Ukraine be in the strongest possible position at the negotiating table. We do not want to prolong the war just weaken Russia.,"We will continue cooperating with our allies and partners on Russian sanctions, the toughest ever imposed on a major economy. We will continue providing Ukraine with advanced weaponry, including Jave… [+1958 chars]"
Will Biden’s Gas Tax Holiday Make a Difference?,https://www.nytimes.com/2022/06/22/business/dealbook/will-bidens-gas-tax-holiday-make-a-difference.html,2022-06-22T13:03:02Z,Many economists say suspending federal taxes on gas will not significantly cut prices for consumers.,"Millions of tax returns have not been processed as the I.R.S. tries to clear its backlog. The agency is facing a larger-than-normal pileup of returns, the Treasury Department said, with more than twi… [+2874 chars]"
"Inflation, Stock Market and Business News for June 27, 2022 - The New York Times",https://www.nytimes.com/live/2022/06/27/business/economy-news-inflation-stocks-russia,2022-06-27T09:03:42Z,Economic sanctions that blocked bond payments have strengthened efforts to seal off Moscow from global markets.,"Russia missed a deadline for making bond payments on Sunday, a move signaling its first default on international debt in more than a century, after Western sanctions thwarted the governments efforts … [+9295 chars]"
"Inflation, Stock Market and Business News: Live Updates - The New York Times",https://www.nytimes.com/live/2022/06/27/business/economy-news-inflation-stocks,2022-06-27T09:03:42Z,"This default would be unusual because it would be a result of economic sanctions blocking transactions, not because the government has run out of money.","The Russian Central Bank headquarters in Moscow. The head of the bank, Elvira Nabiullina, has said that there wont be any immediate consequences of a default.Credit...Maxim Shemetov/Reuters
Russia a… [+3481 chars]"
The Week in Business: Escalating U.S. Sanctions on Russia - The New York Times,https://www.nytimes.com/2022/05/29/business/the-week-in-business-sanctions-russia.html,2022-05-29T11:00:08Z,"The chip maker Broadcom continued its acquisitive streak, buying VMware. Gas prices head higher. And a report will show if job growth continues to be strong.","Credit...Giacomo Bagnara
On Wednesday at midnight, the Biden administration let lapse an exemption in the sweeping sanctions against Russia that had allowed the country to continue making payments o… [+3178 chars]"
"Latest Economy, Business and Gas Tax News: Live Updates - The New York Times",https://www.nytimes.com/live/2022/06/21/business/economy-news-inflation-stocks,2022-06-21T10:09:07Z,"Latest Economy, Business and Gas Tax News: Live Updates  The New York Times","The Yang Mei Hu oil products tanker moored at a crude oil terminal in Nakhodka, Russia, this month.Credit...Tatiana Meel/Reuters
A surge in demand from Asia for discounted Russian oil is making up f… [+3400 chars]"
May Consumer Price Report: Live Updates - The New York Times,https://www.nytimes.com/live/2022/06/10/business/inflation-cpi-report-may,2022-06-10T10:31:31Z,"<ol><li>May Consumer Price Report: Live Updates  The New York Times
</li><li>Most Americans expect inflation to get worse, Post-Schar School poll finds  The Washington Post
</li><li>Here's Why Food, Energy Inflation Hit American Households Like Never Before…","Shopping for groceries at a Sainsburys supermarket in London.Credit...Tolga Akmen/EPA, via Shutterstock
Russias invasion of Ukraine has caused inflation to become stubbornly entrenched in countries … [+2634 chars]"
Why Gas Prices Are So High - The New York Times,https://www.nytimes.com/interactive/2022/06/14/business/gas-prices.html,2022-06-14T09:00:01Z,"<ol><li>Why Gas Prices Are So High  The New York Times
</li><li>Several factors are converging to push gas prices higher  KSL.com
</li><li>West Palm Beach has most expensive gas prices in Florida  Miami Herald
</li><li>Gas up 25 cents in a week in Colorado…","$1
$2
$3
$4
$5 per gallon
1980
1990
2000
2010
2020
Expected June avg.
$4.59 per gallon
Adjusted for inflation
Not adjusted
Source: Energy Information AdministrationNote: Prices adjusted… [+6190 chars]"
"From Russian Elites, No Sign of Broad Challenge to Putin",https://www.nytimes.com/2022/06/22/world/europe/russia-war-elite-putin.html,2022-06-23T11:57:37Z,Alexander Y. Lebedev looks like a prime target for sanctions meant to prompt Russia’s elites to turn against the Kremlin. He is a onetime billionaire and a...,Alexander Y. Lebedev looks like a prime target for sanctions meant to prompt Russia’s elites to turn against the Kremlin. He is a onetime billionaire and a former KGB agent with deep connections both… [+8195 chars]
Russia-Ukraine War News: Live Updates,https://www.nytimes.com/live/2022/06/27/world/russia-ukraine-war-news,2022-06-27T06:09:01Z,A possible agreement on oil price caps comes as Russia appeared closer to defaulting on its international debt. President Volodymyr Zelensky is about to speak virtually at the Group of 7 summit in Germany.,"The Russian Central Bank headquarters in Moscow. The head of the bank, Elvira Nabiullina, has said that there wont be any immediate consequences of a default.Credit...Maxim Shemetov/Reuters
Russia a… [+3506 chars]"
What Hundreds of Photos of Weapons Reveal About Russia’s Brutal War Strategy,https://www.nytimes.com/interactive/2022/06/19/world/europe/ukraine-munitions-war-crimes.html,2022-06-19T04:15:01Z,A New York Times analysis of visual evidence from Ukraine showed widespread use by Russia of cluster weapons banned under certain international treaties.,"Reflecting a shockingly barbaric and old-fashioned wartime strategy, Russian forces have pummeled Ukrainian cities and towns with a barrage of rockets and other munitions, most of which can be consid… [+22051 chars]"
Mariya Lasitskene: Olympic champion calls for IOC to lift sanctions on Russian athletes,https://www.bbc.co.uk/sport/athletics/61756392,2022-06-10T08:10:46Z,Russian Olympic high jump champion Mariya Lasitskene calls for IOC president Thomas Bach to end a ban on Russian and Belarusian athletes from international competition.,"Mariya Lasitskene is the reigning Olympic and world champion in high jump
Russian Olympic high jump champion Mariya Lasitskene has called on the International Olympic Committee president Thomas Bach… [+2117 chars]"
Ukraine war round-up: A city under siege and how Russia is coping with sanctions,https://www.bbc.co.uk/news/world-europe-61811161,2022-06-15T19:06:57Z,We hear about life in Severodonetsk - and look at whether Russia's economy will survive Western sanctions.,"For some time now we've been reporting on military developments in the key eastern city of Severodonetsk, the majority of which is now under Russian control.
Taking Severodonetsk - as well as a near… [+4865 chars]"
Putin rails against the West and Eurovision pulls out of Ukraine - round up,https://www.bbc.co.uk/news/world-europe-61844872,2022-06-17T18:52:38Z,"Russia's leader says sanctions are ""mad and thoughtless"", as the war stops Ukraine from hosting Eurovision .","Russian President Vladimir Putin railed against the West on Friday, stating that sanctions imposed on Russia are ""mad and thoughtless"". 
Speaking at an economic conference in St Petersburg, he said … [+3205 chars]"
G7 face battle for unity as cost of Ukraine war mounts,https://www.bbc.co.uk/news/world-europe-61940007,2022-06-25T21:24:52Z,The Russian war against Ukraine will inevitably dominate the summit of G7 nations in Bavaria.,"By James LandaleDiplomatic correspondent
The Russian war against Ukraine will inevitably dominate the summit of G7 nations in Bavaria. 
And the leaders of the US, UK, Germany, France, Italy, Canada… [+2904 chars]"
Kaliningrad row: Lithuania accuses Russia of lying about rail 'blockade',https://www.bbc.co.uk/news/world-europe-61901764,2022-06-22T19:11:50Z,The prime minister says talk of a blockade is untrue and a tiny amount of goods are affected.,"By Paul KirbyBBC News
Lithuanian Prime Minister Ingrida Simonyte has said Russian claims of a rail blockade of its territorial outpost in Kaliningrad are a lie.
Kaliningrad is on the Baltic Sea and… [+3611 chars]"
Ukraine war: Zelensky to address G7 as Russian missiles hit cities,https://www.bbc.co.uk/news/world-europe-61947294,2022-06-27T03:21:22Z,"The Ukrainian president calls for more weapons and says partners ""need to move faster"".","Media caption, Watch: BBC journalist Olga Malchevska returns to bombed Kyiv home for the first time
Ukraine's President Volodymyr Zelensky is expected to urge delivery of more heavy weapons when he … [+3713 chars]"
Ukraine round-up: 'Dead cities' in east and FM Lavrov not cleared to fly,https://www.bbc.co.uk/news/world-europe-61713520,2022-06-06T20:49:14Z,Ukrainian forces 'holding on' in Severodonetsk as another Russian general dies at the front.,"Image source, National Police of Ukraine/Handout via REUTERS
Image caption, A Ukrainian police officer inspects damaged remains of a student centre in Lysychansk destroyed in Russian shelling
Ukrai… [+3524 chars]"
"Ukraine round-up: Medal sale millions to help refugees, and Ben Stiller visits Zelensky",https://www.bbc.co.uk/news/world-europe-61884212,2022-06-21T20:12:54Z,"A Russian journalist raises millions selling his Nobel medal, and a Hollywood actor visits Ukraine.","Russia has warned Lithuania of ""serious"" consequences after it banned the rail transfer of some goods to the Russian territory of Kaliningrad. 
Russia ""will certainly respond to such hostile actions… [+3497 chars]"
Ukraine round-up: Escape from besieged city and refugee camp in Wales,https://www.bbc.co.uk/news/world-middle-east-61898741,2022-06-22T18:48:24Z,"Civilians take their last chance to escape Lysychansk, and a centre for 60 Ukrainian families in Wales.","An apparent drone strike has suspended operations at an oil refinery in Russia near the border with Ukraine. 
A statement from the facility in the Rostov region says the plant was hit by two strikes… [+4507 chars]"
Russia blockading Ukrainian grain is a 'real war crime' - EU,https://www.bbc.co.uk/news/world-europe-61864049,2022-06-20T09:50:32Z,"Russia is stopping grain leaving Ukrainian ports, sparking warnings tens of millions risk famine.","Russia's blockade of millions of tonnes of Ukrainian grain is a ""real war crime"", says EU foreign policy chief Josep Borrell.
""It is inconceivable - one cannot imagine that millions of tonnes of whe… [+1606 chars]"
Grain blockade a 'war crime' and rock band reunites - Ukraine round-up,https://www.bbc.co.uk/news/world-europe-61863889,2022-06-20T17:10:04Z,"The EU calls on Russia to end its Ukrainian port blockade, and the teenage band reunited amid the war.","Ukraine plays a crucial role in the global food supply, exporting wheat and other grains to countries across the world. 
That's why Russia's blockade of Ukrainian ports is so damaging, and why on Mo… [+3435 chars]"
Russia unveils 'tasty' McDonald's substitute,https://www.bbc.co.uk/news/world-europe-61774475,2022-06-12T09:47:07Z,"The fast food outlets are being rebranded as ""Tasty and that's it"" after the burger giant pulled out.","By Steve RosenbergRussia Editor, Moscow
It's a Russian revamp of an American icon. 
Fast food giant McDonald's pulled out of Russia in protest at the invasion of Ukraine and sold its restaurants he… [+2037 chars]"
Russia's war prompts regional rush to become EU candidates,https://www.bbc.co.uk/news/world-europe-61757829,2022-06-11T00:57:56Z,"While the prospects for Ukraine and Moldova look good, Georgia is accused of backsliding on democracy.","By Rayhan DemytrieBBC News, Tbilisi
European Union leaders are to decide later this month whether to welcome Ukraine, Moldova and Georgia as candidate states for membership of the European Union. 
… [+5466 chars]"
Ukraine war: Five ways Russia's invasion may play out,https://www.bbc.co.uk/news/world-europe-61674469,2022-06-02T23:05:53Z,"As the offensive intensifies in the country's east, what will happen next? Here are some potential scenarios.","By James LandaleDiplomatic correspondent
Image source, Getty Images
Image caption, Residents look for belongings in the rubble of their home after a Russian strike in the eastern Ukrainian region o… [+5811 chars]"
Ukraine war round-up: Russia bans UK journalists and inside 'dead city',https://www.bbc.co.uk/news/world-europe-61801894,2022-06-14T18:39:53Z,"Several UK journalists, including some from the BBC, have been barred from entering Russia.","Russia has barred a number of top UK-based journalists and defence figures, in response to UK sanctions on Russian individuals. 
The list of names includes several BBC journalists, including Clive M… [+4159 chars]"
"Ukraine: Price of freedom worth paying, says UK PM",https://www.bbc.co.uk/news/uk-politics-61949714,2022-06-27T10:59:41Z,"Boris Johnson argues letting Russia ""get away with"" invading Ukraine would have ""chilling"" consequences.","By Kate WhannelPolitical reporter, BBC News
Media caption, The UK PM compares standing up to Nazi Germany with today's war after Russia invaded Ukraine.
""The price of freedom is worth paying,"" Bori… [+4145 chars]"
What do Russian papers say about sanctions?,https://www.bbc.co.uk/news/av/world-europe-61647385,2022-05-31T10:51:13Z,"As the EU announces new penalties, Steve Rosenberg looks at what Russian media has to say.","The BBCs Russia Editor, Steve Rosenberg, looks at what Russias papers have to say about the impact of sanctions imposed because of the invasion in Ukraine."
Fanfare and fireworks to open Russia-China border bridge,https://www.bbc.co.uk/news/av/world-61767303,2022-06-10T21:31:24Z,Moscow is seeking to boost trade with China after global sanctions hit the Russian economy.,"Russia and China have opened a new cross-border bridge, which constructors say will cut the travel distance of Chinese goods to western Russia by 1,500km (930 miles).
Moscow is seeking to increase t… [+210 chars]"
Russia's economy in for a bumpy ride as sanctions bite,https://www.bbc.co.uk/news/world-europe-61796067,2022-06-14T23:56:25Z,"Four months after Russia invaded Ukraine, the economy still works but it lacks some of its parts.","By Steve RosenbergRussia Editor, Moscow
""It's the most affordable new vehicle in Russia. They're calling it the anti-sanctions car!""
That was Russian state TV putting a positive spin on the new, no… [+4779 chars]"
Russia-Ukraine war: Some of UK's top journalists barred from Russia,https://www.bbc.co.uk/news/world-europe-61796070,2022-06-14T15:40:18Z,Russia bans dozens of journalists and defence figures in response to UK sanctions imposed on Russians.,"By Paul KirbyBBC News
Russia has barred a number of top UK-based journalists and defence figures as part of a series of sanctions, in response to UK measures on an array of Russian public figures.
… [+1495 chars]"
Ukraine war: UK joins ban on imports of Russian gold,https://www.bbc.co.uk/news/business-61941589,2022-06-26T08:32:49Z,"The move by the UK, US, Canada and Japan will ""strike at the heart of Putin's war machine"", the UK PM says.","The UK, US, Canada and Japan will ban imports of Russian gold in an effort to hit Moscow's ability to fund the war in Ukraine.
The UK said the measure would ""strike at the heart of Putin's war machi… [+1760 chars]"
"Gazprom: Russian gas boss says 'our product, our rules' in supply row",https://www.bbc.co.uk/news/business-61830551,2022-06-16T14:28:38Z,"It comes after energy firms in Germany, Italy and Austria report big falls in Russian gas supply.","The boss of Russian state-controlled gas giant Gazprom has said it is a case of ""our product, our rules"" after the firm halved its supply to Germany.
The German economy minister has accused Gazprom … [+3529 chars]"
Ukraine war: Zelensky says Russia controls a fifth of Ukrainian territory,https://www.bbc.co.uk/news/world-europe-61675915,2022-06-02T17:05:17Z,"Ukraine's president says Russia has taken 20% of Ukraine's territory, as the war nears its 100th day.","By Matt MurphyBBC News
Image caption, A Russian soldier in Mariupol
Ukraine's President Volodymyr Zelensky says that Russian forces have seized 20% of his country's territory, as Moscow's invasion … [+5338 chars]"
Russian superyacht ordered to leave Fiji on US warrant,https://www.bbc.co.uk/news/world-asia-61728100,2022-06-08T04:13:53Z,US police win a court battle to seize a 106m superyacht alleged to belong to a sanctioned oligarch.,"Image source, EPA/US JUSTICE DEPARTMENT
Image caption, An FBI handout shows US agents boarding the 106m yacht in April
A Russian-owned superyacht that allegedly sailed to Fiji to escape seizure has… [+2259 chars]"
Ukraine war: G7 pledges to stay with Ukraine until the end,https://www.bbc.co.uk/news/world-europe-61954445,2022-06-27T16:04:31Z,"Under pressure to be united against Russia, the West promises support ""for as long as it takes"".","Leaders of the world's seven richest nations have promised to support Ukraine ""for as long as it takes"" on the second day of a summit in Germany.
In a statement, the G7 group also said that Russia m… [+4675 chars]"
Ukraine war: People in siege city Lysychansk ordered to leave,https://www.bbc.co.uk/news/world-europe-61954068,2022-06-27T13:38:32Z,Residents of the front-line city of Lysychansk are ordered to leave as Russian forces push forward.,"By Patrick JacksonBBC News
Residents of the besieged east Ukrainian city of Lysychansk have been ordered to leave by the local governor as Russian forces push forward.
Serhiy Haidai, governor of Lu… [+3337 chars]"
Ukraine war round-up: Shopping mall attack and stolen grain,https://www.bbc.co.uk/news/world-europe-61960087,2022-06-27T20:27:09Z,"A missile attack kills at least 11 in the city of Kremenchuk, and Russia is accused of stealing grain.","By Patrick JacksonBBC News
Media caption, Flames engulf shopping centre in Ukraine following missile strike
A missile attack blamed on Russia started an inferno in a busy shopping centre in the Ukr… [+4119 chars]"
Rocket man fights Russian demand to send him back,https://www.bbc.co.uk/news/world-europe-61808473,2022-06-18T23:32:18Z,Anatoly Lazarev was at the heart of Russia's space rocket programme before he fled to Hungary.,"By Nick ThorpeBBC News, Budapest
Anatoly Lazarev, 68, holds out his right hand, to show the hard black plastic wristband attached to it. 'Made in Israel!"" he laughs. At least house arrest is better … [+4768 chars]"
Ukraine war: Angela Merkel defends her record on Putin,https://www.bbc.co.uk/news/world-europe-61727450,2022-06-07T23:13:09Z,"Her approach has been criticised but she said she had ""nothing to apologise for"".","By Patrick JacksonBBC News
Image caption, Mrs Merkel attending her interview on Tuesday at the Berliner Ensemble
Former German Chancellor Angela Merkel has defended her record on handling Vladimir … [+2607 chars]"
"Ukraine round-up: Nato boosted by 'land, air and sea'",https://www.bbc.co.uk/news/world-europe-61985632,2022-06-29T20:39:25Z,Nato reinforces across Europe and Putin's cousin sanctioned - the latest on the war in Ukraine.,"Russia's invasion of Ukraine has - as our defence correspondent Frank Gardner puts it - had the effect of a ""50,000 volt shock"" through Nato.
Not long ago, the security alliance was described as ""br… [+3506 chars]"
Lavrov: Russia is not squeaky clean and not ashamed,https://www.bbc.co.uk/news/world-europe-61825525,2022-06-16T16:59:18Z,Russia's foreign minister tells the BBC that the West is pressing UN officials to amplify fake news.,"By Steve RosenbergRussia Editor, Moscow
Media caption, Watch: Sergei Lavrov speaks exclusively to the BBC about the war in Ukraine
Since the Russian army attacked Ukraine nearly four months ago, th… [+4488 chars]"
Ukraine war: How long can the Western consensus hold?,https://www.bbc.co.uk/news/world-europe-61664991,2022-06-02T07:51:08Z,"As Russia makes some progress in Donbas, are cracks appearing in the Western consensus over Ukraine?","By Paul AdamsDiplomatic correspondent
Image caption, The UK, France, and US leaders presented a united front at the G7 meeting in March
With Russian forces making slow, grinding progress in the eas… [+6831 chars]"
Kaliningrad: Row erupts over goods blocked from entering Russian territory,https://www.bbc.co.uk/news/world-europe-61878929,2022-06-21T09:59:44Z,Lithuania banned the transit of certain goods to the Russian territory of Kaliningrad over EU sanctions.,"Russia has summoned the EU ambassador in response to Lithuania's ban on some goods being transported by rail to the Russian territory of Kaliningrad.
Lithuania says it is bound by EU sanctions, impo… [+2784 chars]"
Ukraine war: Missiles strike across country as G7 leaders meet,https://www.bbc.co.uk/news/world-europe-61943252,2022-06-26T16:13:56Z,"Russia hits targets around the country, as world leaders discuss their response at a summit in Germany.","Dozens of Russian missiles have struck targets across Ukraine, with the capital Kyiv enduring the heaviest barrage in months.
A Kyiv apartment block was destroyed, killing one and wounding four othe… [+2969 chars]"
Ukraine war: Thousands of civilians trapped in Severodonetsk,https://www.bbc.co.uk/news/world-europe-61816749,2022-06-15T20:50:02Z,"Food and water are running out for the women and children still there, a UN official tells the BBC.","By Emily McGarvey &amp; Leo SandsBBC News
Thousands of civilians are trapped in the Ukrainian city of Severodonetsk with essential supplies running out, the United Nations is warning.
Many of them … [+3202 chars]"
Ukraine war: Zelensky visits front-line cities of Mykolaiv and Odesa,https://www.bbc.co.uk/news/world-europe-61854466,2022-06-18T18:58:51Z,Ukraine's president makes a rare trip outside the capital to visit bomb-damaged Mykolaiv and Odesa.,"The president of Ukraine has made a rare trip outside of the capital Kyiv to visit the southern cities of Mykolaiv and Odesa.
Volodymyr Zelensky inspected damaged buildings and met soldiers, officia… [+2586 chars]"
Putin and Peter the Great: Russian leader likens himself to 18th Century tsar,https://www.bbc.co.uk/news/world-europe-61767191,2022-06-10T21:14:22Z,"With a nod to history, Putin now feels bold enough to admit that his operation is an occupation.","By Sarah RainsfordEastern Europe correspondent
Vladimir Putin's admiration for Peter the Great is well known but he now seems to have ideas of 'Great'-ness himself. 
He has openly compared himself … [+3863 chars]"
Ukraine war: Russian strike on shopping a centre a war crime - G7 leaders,https://www.bbc.co.uk/news/world-europe-61956711,2022-06-27T21:58:47Z,"Some 1,000 civilians were inside the building at the time of the strike, Ukraine's president said.","By Tiffany WertheimerBBC News
Media caption, Flames engulf shopping centre in Ukraine following missile strike
At least 13 people have died in a missile strike on a shopping centre in the Ukrainian… [+4760 chars]"
Antonio Rudiger: Germany defender joins Real Madrid from Chelsea on free transfer,https://www.bbc.co.uk/sport/football/61675206,2022-06-02T12:49:54Z,"Antonio Rudiger completes his move to Real Madrid from Chelsea on a free transfer, signing a four-year contract.","Antonio Rudiger kept 14 clean sheets in the Premier League this season
Antonio Rudiger has completed his move to Real Madrid from Chelsea on a free transfer, signing a four-year deal.
The Germany i… [+1532 chars]"
Chelsea shirt sponsor Three to resume marketing activity after sanctions against club lifted,https://www.bbc.co.uk/sport/football/61824493,2022-06-16T11:17:01Z,Chelsea's sponsorship deal with telecommunications company Three is resuming following the club's sale.,"Chelsea players, wearing the Three-branded away shirt, watch the FA Cup final penalty shoot-out against Liverpool at Wembley. The club were barred from receiving new shirts because of government sanc… [+871 chars]"
Oil price rises as EU cuts Russian imports,https://www.bbc.co.uk/news/business-61643613,2022-05-31T08:32:01Z,New sanctions to block Russian oil shipped to the EU have pushed oil prices higher.,"Image source, Getty Images
Oil prices have hit fresh two-month highs after European Union leaders agreed on a plan to block more than two-thirds of Russian oil imports.
Brent crude rose above $123 … [+2077 chars]"
Ukraine war: Russia becomes China's biggest oil supplier,https://www.bbc.co.uk/news/business-61861849,2022-06-20T05:32:06Z,Chinese energy giants have been ramping up imports of heavily discounted Russian oil in recent months.,"Russia has become China's biggest supplier of oil as the country sold discounted crude to Beijing amid sanctions over the Ukraine war.
This comes in the wake of a February meeting where the two coun… [+2287 chars]"
Is Russia exporting grain from Ukraine?,https://www.bbc.co.uk/news/world-europe-61736179,2022-06-08T18:41:41Z,"Much Ukrainian grain is stuck in silos, while Russia reportedly ships some cargoes from Crimea.","By Laurence PeterBBC News
Image source, Getty Images
Image caption, Harvest in Zaporizhzhia: Ukraine is a major exporter of grain to Africa and the Middle East
Russia is sending grain from Ukraine… [+3788 chars]"
Russian gas firm Gazprom to cut some supply to Shell,https://www.bbc.co.uk/news/business-61652931,2022-05-31T18:07:15Z,Shell says it will work to keep Europe supplied after Gazprom says it will cut flows to it and Orsted.,"By Michael RaceBusiness reporter, BBC News
Image source, Getty Images
Shell has said it will work to keep gas flowing to its customers in Europe after Russian energy firm Gazprom said it would cut … [+3696 chars]"
Ukraine war: Russia earns $97bn on energy exports since invasion,https://www.bbc.co.uk/news/business-61785111,2022-06-13T15:02:11Z,A report warns of potential loopholes in efforts to limit use of Russian oil and gas.,"Russia earned nearly $100bn (£82.3bn) from oil and gas exports during the first 100 days of the war in Ukraine, according to a report. 
Revenues have been falling since March, as many countries shun… [+3331 chars]"
Italy's Eni says Russian gas supply cut by half,https://www.bbc.co.uk/news/business-61838905,2022-06-17T12:32:25Z,Energy firm Eni says it will only receive half the gas requested from Russia after two days of shortfalls.,"By Michael RaceBusiness reporter, BBC News
Italy has become the latest of a host of European countries to report further cuts in its Russian gas supply.
Italian energy giant Eni said it would recei… [+2663 chars]"
Nike to make full exit from Russia,https://www.bbc.co.uk/news/business-61914165,2022-06-23T14:58:59Z,Russia's economic isolation deepens as more Western brands leave the country.,"Nike has announced plans to leave Russia, becoming the latest Western brand to quit the country since the invasion of Ukraine in February. 
The US sportswear giant halted online orders and closed th… [+1295 chars]"
